URL_Scrapped,Website_Address,Full_Address,Street_Number,Street_Name,Zipcode,State,City,County,Latitude,Longitude,Beds,Bath,Price,Available,Note,Timestamp
https://www.carolinamtn.com/search-listings/,"444 Ray Miller Road, West Jefferson, NC 28694","444 Ray Miller Rd, West Jefferson, NC, United States of America",444.0,Ray Miller Rd,,North Carolina,West Jefferson,,36.344294,-81.388195,,,"$249,000 ",Active,Data processed successfully,10/24/2024 18:55
https://www.carolinamtn.com/search-listings/,"1781 Brookshire Road, Boone, NC 28607","1781 Brookshire Road, Boone, NC 28607, United States of America",1781.0,Brookshire Road,28607,North Carolina,Boone,Watauga County,36.2370466,-81.6465045,,,"$3,200,000 ",Active,Data processed successfully,10/24/2024 18:55
https://www.carolinamtn.com/search-listings/,"879 Winding Ridge Drive, West Jefferson, NC 28694","879 Winding Ridge Dr, West Jefferson, NC, United States of America",879.0,Winding Ridge Dr,,North Carolina,West Jefferson,,36.383048,-81.520847,,,"$2,150,000 ",Active,Data processed successfully,10/24/2024 18:55
https://www.carolinamtn.com/search-listings/,"230 E NC Highway 88, Jefferson, NC 28640","State Hwy 88, Jefferson, NC, United States of America",,State Hwy 88,,North Carolina,Jefferson,,36.420651,-81.471587,,,"$1,895,000 ",Active,Data processed successfully,10/24/2024 18:55
https://www.carolinamtn.com/search-listings/,"1902 Elk Creek Mountain Parkway, Todd, NC 28684","Elk Creek Mtn Pkwy, Todd, NC, United States of America",,Elk Creek Mtn Pkwy,,North Carolina,Todd,,36.337145,-81.610493,,,"$1,774,000 ",Active,Data processed successfully,10/24/2024 18:55
https://www.carolinamtn.com/search-listings/,"2235 Little Laurel Road, Boone, NC 28607","Little Laurel Rd, Boone, NC, United States of America",,Little Laurel Rd,,North Carolina,Boone,,36.183911,-81.579107,,,"$1,750,000 ",Active,Data processed successfully,10/24/2024 18:55
https://www.carolinamtn.com/search-listings/,"101 Double Branch Road, Grassy Creek, NC 28631","101 Double Branch Rd, Grassy Creek, NC, United States of America",101.0,Double Branch Rd,,North Carolina,Grassy Creek,,36.561616,-81.357076,,,"$1,695,000 ",Active,Data processed successfully,10/24/2024 18:55
https://www.carolinamtn.com/search-listings/,"361 Osprey Place, West Jefferson, NC 28694","West Jefferson, North Carolina, United States of America",,,,North Carolina,West Jefferson,,36.40374,-81.49288,,,"$1,650,000 ",Active,Data processed successfully,10/24/2024 18:55
https://www.carolinamtn.com/search-listings/,"340 Wildflower, Fleetwood, NC 28626","Wildflower Trl, Fleetwood, NC, United States of America",,Wildflower Trl,,North Carolina,Fleetwood,,36.288892,-81.53014,,,"$1,595,000 ",Active,Data processed successfully,10/24/2024 18:55
https://www.carolinamtn.com/search-listings/,"309 New Way Road, Boone, NC 28607","New Way Rd, Boone, NC, United States of America",,New Way Rd,,North Carolina,Boone,,36.195014,-81.618758,,,"$1,549,500 ",Active,Data processed successfully,10/24/2024 18:55
https://www.carolinamtn.com/search-listings/,"112 North Face Trail, Boone, NC 28607","N Face Dr, Valdese, NC, United States of America",,N Face Dr,,North Carolina,Valdese,,35.721216,-81.614505,,,"$1,525,000 ",Active,Data processed successfully,10/24/2024 18:55
https://www.carolinamtn.com/search-listings/,"456 Roy Kemp Road, Creston, NC 28615","Roy Kemp Rd, Creston, NC, United States of America",,Roy Kemp Rd,,North Carolina,Creston,,36.439752,-81.61092,,,"$1,495,000 ",Active,Data processed successfully,10/24/2024 18:55
https://www.carolinamtn.com/search-listings/,"1810 Homestead Road, Todd, NC 28684","Homestead Rd, Todd, NC, United States of America",,Homestead Rd,,North Carolina,Todd,,36.356449,-81.561182,,,"$1,350,000 ",Active,Data processed successfully,10/24/2024 18:55
https://www.carolinamtn.com/search-listings/,"461 Chestnut Ridge Drive, Jefferson, NC 28640","Chestnut Ridge Dr, Jefferson, NC, United States of America",,Chestnut Ridge Dr,,North Carolina,Jefferson,,36.400607,-81.42785,,,"$1,299,000 ",Active,Data processed successfully,10/24/2024 18:55
https://www.carolinamtn.com/search-listings/,"711 Milton Brown Heirs Road, Boone, NC 29607","Brian Dr, Greenville, SC, United States of America",,Brian Dr,,South Carolina,Greenville,,34.808706,-82.212217,,,"$1,295,000 ",Active,Data processed successfully,10/24/2024 18:55
https://teamprism.com/listings/,201 Government Avenue SW,"201 Government Avenue Southwest, Hickory, NC 28602, United States of America",201.0,Government Avenue Southwest,28602,North Carolina,Hickory,Catawba County,35.731339,-81.340387,,,Negotiable,,Data updated successfully,10/24/2024 18:55
https://teamprism.com/listings/,1221 Commerce St SW,"1221 Commerce Street Southwest, Conover, NC 28613, United States of America",1221.0,Commerce Street Southwest,28613,North Carolina,Conover,Catawba County,35.698218,-81.2578822,,,"$985,000 / $11.20 Annual/SF",2 spaces available,Data updated successfully,10/24/2024 18:55
https://teamprism.com/listings/,1823 Brian Dr,"1823 Brian Drive, Conover, NC 28613, United States of America",1823.0,Brian Drive,28613,North Carolina,Conover,Catawba County,35.7035883,-81.1834417,,,"$2,300,000 ",,Data updated successfully,10/24/2024 18:55
https://teamprism.com/listings/,Seven Springs Business Park,"Park, Kansas, United States of America",,,,Kansas,Park,Gove County,39.11251,-100.35875,,,$16.00 Annual/SF,,Data updated successfully,10/24/2024 18:55
https://teamprism.com/listings/,500 Prospect St NW,"500 Prospect Street Northwest, Lenoir, NC 28645, United States of America",500.0,Prospect Street Northwest,28645,North Carolina,Lenoir,Caldwell County,35.9165,-81.545445,,,"$549,000 / $3.00 Annual/SF",2 spaces available,Data updated successfully,10/24/2024 18:55
https://teamprism.com/listings/,105 1st Ave S,"105 1st Ave South, Kelly Lake, Hibbing, MN 55746, United States of America",105.0,1st Ave South,55746,Minnesota,Hibbing,Saint Louis County,47.4144417,-93.0090119,,,"$469,000 / $7.80 Annual/SF",2 spaces available,Data updated successfully,10/24/2024 18:55
https://teamprism.com/listings/,3210 16th Ave SE,"3210 16th Avenue Southeast, Albany, OR 97322, United States of America",3210.0,16th Avenue Southeast,97322,Oregon,Albany,Linn County,44.6259819,-123.0649964,,,"$595,000 ",,Data updated successfully,10/24/2024 18:55
https://teamprism.com/listings/,1744 Connelly Springs Rd,"1744 Connelly Springs Road, Oakmont Estates, Cajah's Mountain, NC 28645, United States of America",1744.0,Connelly Springs Road,28645,North Carolina,Cajah's Mountain,Caldwell County,35.849699,-81.5411652,,,"$495,000 ",,Data updated successfully,10/24/2024 18:55
https://teamprism.com/listings/,1014 1st St W,"1014 1st Street West, Le Ray, NY 13602, United States of America",1014.0,1st Street West,13602,New York,,Jefferson County,44.0316044,-75.7734308,,,$4.00 Annual/SF,,Data updated successfully,10/24/2024 18:55
https://teamprism.com/listings/,2958 Main Ave SE,"Main Avenue Southeast, East Sparta, Stark County, OH 44626, United States of America",,Main Avenue Southeast,44626,Ohio,East Sparta,Stark County,40.668847,-81.352039,,,"$295,000 ",,Data updated successfully,10/24/2024 18:55
https://teamprism.com/listings/,1520-1524 Hwy 70 SE,"Highway 70, Assumption Parish, LA 70339, United States of America",,Highway 70,70339,Louisiana,,Assumption Parish,29.909723,-91.215544,,,$36.00 Annual/SF,,Data updated successfully,10/24/2024 18:55
https://teamprism.com/listings/,I-40 Business Park,"Salem Parkway, Burke Park, Winston-Salem, NC 27104, United States of America",,Salem Parkway,27104,North Carolina,Winston-Salem,Forsyth County,36.0843453,-80.3064848,,,$14.00 Annual/SF,,Data updated successfully,10/24/2024 18:55
https://teamprism.com/listings/,2109 15th Ave Pl SE,"2109 15th Avenue Place Southeast, Hickory, NC 28602, United States of America",2109.0,15th Avenue Place Southeast,28602,North Carolina,Hickory,Catawba County,35.7062555,-81.300595,,,"$395,000 ",,Data updated successfully,10/24/2024 18:55
https://teamprism.com/listings/,2923 N Center St,"2923 North Center Street, Flagstaff, AZ 86004, United States of America",2923.0,North Center Street,86004,Arizona,Flagstaff,Coconino County,35.2164004,-111.6203212,,,$17.50 Annual/SF,,Data updated successfully,10/24/2024 18:55
https://www.asherentalagency.com/apartments,"329 Academy St - #201, Jefferson, NC 28640","329 Academy Street, Jefferson, NC 28640, United States of America",329.0,Academy Street,28640,North Carolina,Jefferson,Ashe County,36.4171364,-81.4693411,,,"$1,400 ",11/8/2024,Data processed successfully,10/24/2024 18:54
https://www.asherentalagency.com/apartments,"417 Will Vannoy Rd - #1 Upper, West Jefferson, NC 28694","417 Will Vannoy Rd, West Jefferson, NC, United States of America",417.0,Will Vannoy Rd,,North Carolina,West Jefferson,,36.331244,-81.463677,,,"$1,400 ",12/9/2024,Data processed successfully,10/24/2024 18:54
https://www.asherentalagency.com/apartments,"12442 NC Hwy 88 W - Unit C, Creston, NC 28615","State Hwy 88 W, Creston, NC, United States of America",,State Hwy 88 W,,North Carolina,Creston,,36.446738,-81.609621,,,$650 ,Available NOW,Data processed successfully,10/24/2024 18:54
https://www.asherentalagency.com/apartments,"101 A N Jefferson Ave, West Jefferson, NC 28694","North Jefferson Avenue, West Jefferson, NC 28694, United States of America",,North Jefferson Avenue,28694,North Carolina,West Jefferson,Ashe County,36.4028923,-81.4926476,,,"$1,400 ",Available NOW,Data processed successfully,10/24/2024 18:54
https://www.petekey.com/vacation-rentals/results/,,,,,,,,,,,,,$87/night,AVAILABLE NOW,Data updated successfully,10/24/2024 18:52
https://www.petekey.com/vacation-rentals/results/,McLean near Brevard College,"Brevard College, Transylvania County, North Carolina, United States of America",,,,North Carolina,,Transylvania County,35.23872,-82.72929,,,$53/night,AVAILABLE NOW,Data processed successfully,10/24/2024 18:52
https://www.petekey.com/vacation-rentals/results/,DT Brevard,"Brevard, North Carolina, United States of America",,,,North Carolina,Brevard,Transylvania County,35.2334472,-82.7342919,,,$42/night,,Data processed successfully,10/24/2024 18:52
https://www.petekey.com/vacation-rentals/results/,w/Pasture near Brevard,"Brevard, North Carolina, United States of America",,,,North Carolina,Brevard,Transylvania County,35.23345,-82.73429,,,$60/night,AVAILABLE NOW,Data processed successfully,10/24/2024 18:52
https://www.leslieandassoc.com/apartments,8202 Terra Drive D,"8202 Elberta Drive, Ellicott City, MD 21043, United States of America",8202.0,Elberta Drive,21043,Maryland,Ellicott City,Howard County,39.2375935,-76.7941939,,,"$1,395.00 ",,Data processed successfully,10/24/2024 18:51
https://kropfrealestatemanagement.com/available-properties/,"12 Larchmont Road, Asheville, NC 28804","12 Larchmont Road, Grace, Asheville, NC 28804, United States of America",12.0,Larchmont Road,28804,North Carolina,Asheville,Buncombe County,35.6233024,-82.5551463,,,$2975.00 / month,,Data processed successfully,10/24/2024 18:50
https://kropfrealestatemanagement.com/available-properties/,"11 Von Ruck Court, Asheville, NC 28801","11 Von Ruck Court, Asheville, NC 28801, United States of America",11.0,Von Ruck Court,28801,North Carolina,Asheville,Buncombe County,35.6054967,-82.5431937,,,$2950.00 / month,,Data processed successfully,10/24/2024 18:50
https://kropfrealestatemanagement.com/available-properties/,"985 New Stock Road, Weaverville, NC 28787","Newstock Rd, Weaverville, NC, United States of America",,Newstock Rd,,North Carolina,Weaverville,,35.712349,-82.59348,,,$2400.00 / month,,Data processed successfully,10/24/2024 18:50
https://kropfrealestatemanagement.com/available-properties/,"983 New Stock Road, Weaverville, NC 28787","Newstock Rd, Weaverville, NC, United States of America",,Newstock Rd,,North Carolina,Weaverville,,35.712324,-82.593437,,,$2000.00 / month,,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"1001 W Avenue Nw, Lenoir","Aftermath Fitness, 1001 West Avenue Northwest, Lenoir, NC 28645, United States of America",1001.0,West Avenue Northwest,28645,North Carolina,Lenoir,Caldwell County,35.9139459,-81.541223,,,"$1,900 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,,,,,,,,,,,,,$850 ,,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,,,,,,,,,,,,,"$1,300 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,,,,,,,,,,,,,"$1,100 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"1990 Talbot Lane, Hickory","1990 Talbot Lane, Hickory, NC 28602, United States of America",1990.0,Talbot Lane,28602,North Carolina,Hickory,Catawba County,35.6864109,-81.3480213,,,"$2,950 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"849 6th Avenue Sw, Hickory","849 6th Avenue Southwest, Hickory, NC 28602, United States of America",849.0,6th Avenue Southwest,28602,North Carolina,Hickory,Catawba County,35.7249041,-81.352839,,,"$1,295 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"202 Sycamore Cove Road, Asheville","Asheville, North Carolina, United States of America",,,,North Carolina,Asheville,Buncombe County,35.60095,-82.55402,,,"$3,000 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,,,,,,,,,,,,,$12 ,,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,,,,,,,,,,,,,"$2,583 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"18 Oakhaven Terrace, Asheville","Asheville, North Carolina, United States of America",,,,North Carolina,Asheville,Buncombe County,35.60095,-82.55402,,,"$3,000 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,,,,,,,,,,,,,$825 ,,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"1086 20th Street Ne, Hickory","1086 20th Street Northeast, Hickory, NC 28601, United States of America",1086.0,20th Street Northeast,28601,North Carolina,Hickory,Catawba County,35.7409654,-81.2983768,,,"$1,595 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"506 E Marion Street 3, Shelby","Shelby Avenue, West End, Fairmont, WV 26554, United States of America",,Shelby Avenue,26554,West Virginia,Fairmont,Marion County,39.47465,-80.157447,,,"$1,300 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"405 17th Avenue Ne 18, Hickory","Hickory, North Carolina, United States of America",,,,North Carolina,Hickory,Caldwell County,35.73319,-81.3412,,,"$1,500 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"405 17th Avenue Ne 4, Hickory","Hickory, North Carolina, United States of America",,,,North Carolina,Hickory,Caldwell County,35.73319,-81.3412,,,"$1,100 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"1058 Pepperwood Place, Lake Wylie","Lake Wylie, South Carolina, United States of America",,,,South Carolina,Lake Wylie,York County,35.10848,-81.04285,,,"$2,395 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"405 17th Avenue Ne 3, Hickory","Hickory, North Carolina, United States of America",,,,North Carolina,Hickory,Caldwell County,35.73319,-81.3412,,,"$1,100 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,,,,,,,,,,,,,$14 ,,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"5761 Pea Ridge Road, Rutherfordton","Rutherfordton, North Carolina, United States of America",,,,North Carolina,Rutherfordton,Rutherford County,35.36929,-81.95677,,,"$1,595 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"120 Clubwood Court, Asheville","120 Clubwood Court, Asheville, NC 28803, United States of America",120.0,Clubwood Court,28803,North Carolina,Asheville,Buncombe County,35.5166852,-82.5251327,,,"$5,000 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"2689 Gamecroft Street 3a, Lenoir","Lenoir, North Carolina, United States of America",,,,North Carolina,Lenoir,Caldwell County,35.91402,-81.53898,,,$950 ,,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,,,,,,,,,,,,,"$4,000 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"525 12th Street Sw, Hickory","525 12th Street Southwest, Hickory, NC 28602, United States of America",525.0,12th Street Southwest,28602,North Carolina,Hickory,Catawba County,35.7258937,-81.3606429,,,$850 ,,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"1925 Lake Acres Drive, Hickory","Hickory, North Carolina, United States of America",,,,North Carolina,Hickory,Caldwell County,35.73319,-81.3412,,,"$3,500 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"1530 39th Avenue Loop Ne 5, Hickory","Hickory, North Carolina, United States of America",,,,North Carolina,Hickory,Caldwell County,35.73319,-81.3412,,,"$1,840 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"1111 Cane Creek Road, Fletcher","Cane Creek Road, Fletcher, NC 28732, United States of America",,Cane Creek Road,28732,North Carolina,Fletcher,Henderson County,35.433381,-82.493811,,,"$4,950 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"4864 Midway Sand Road, Hickory","Hickory, North Carolina, United States of America",,,,North Carolina,Hickory,Caldwell County,35.73319,-81.3412,,,"$1,750 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,,,,,,,,,,,,,"$2,500 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"411 Elizabeth Avenue, Shelby","411 Elizabeth Avenue, Elizabeth City, Shelby, NC 28150, United States of America",411.0,Elizabeth Avenue,28150,North Carolina,Shelby,Cleveland County,35.2918114,-81.4918756,,,"$1,450 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"180 Water Drive, Hickory","Hickory, North Carolina, United States of America",,,,North Carolina,Hickory,Caldwell County,35.73319,-81.3412,,,"$1,395 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"160 Water Drive, Hickory","Hickory, North Carolina, United States of America",,,,North Carolina,Hickory,Caldwell County,35.73319,-81.3412,,,"$1,395 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"130 Water Drive, Hickory","Hickory, North Carolina, United States of America",,,,North Carolina,Hickory,Caldwell County,35.73319,-81.3412,,,"$1,395 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"159 12th Avenue Nw, Hickory","159 12th Avenue Northwest, Hickory, NC 28601, United States of America",159.0,12th Avenue Northwest,28601,North Carolina,Hickory,Catawba County,35.7477626,-81.340697,,,"$1,000 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,,,,,,,,,,,,,$478 ,,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,,,,,,,,,,,,,"$1,940 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"41 Gio Bella Drive, Hendersonville","Hendersonville, Tennessee, United States of America",,,,Tennessee,Hendersonville,Sumner County,36.30477,-86.62,,,"$2,200 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"1140 Dekalb Street, Shelby","1140 South Dekalb Street, Washington Heights, Shelby, NC 28152, United States of America",1140.0,South Dekalb Street,28152,North Carolina,Shelby,Cleveland County,35.2726003,-81.5399736,,,"$1,000 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"250 5th Avenue Ne, Hickory","250 5th Avenue Northeast, Hickory, NC 28601, United States of America",250.0,5th Avenue Northeast,28601,North Carolina,Hickory,Catawba County,35.7383432,-81.3343523,,,"$1,100 ",,Data processed successfully,10/24/2024 18:50
https://www.cottonwoodpropertiesnc.com/rentals/,"1489 23rd Street Ne, Hickory","1489 23rd Street Northeast, Hickory, NC 28601, United States of America",1489.0,23rd Street Northeast,28601,North Carolina,Hickory,Catawba County,35.7473965,-81.2892743,,,"$1,600 ",,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"50 Crestmont Ave. Asheville , NC 28806","50 Crestmont Avenue, Asheville, NC 28806, United States of America",50.0,Crestmont Avenue,28806,North Carolina,Asheville,Buncombe County,35.5754231,-82.5713955,,,"$3,400 ",Now,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"46 Garden Circle Asheville , NC 28806","46 Garden Circle, Asheville, NC 28806, United States of America",46.0,Garden Circle,28806,North Carolina,Asheville,Buncombe County,35.5753239,-82.5732231,,,"$2,500 ",Now,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"358 London Road Asheville , NC 28803","London Road, Asheville, NC 28803, United States of America",,London Road,28803,North Carolina,Asheville,Buncombe County,35.5586749,-82.5335433,,,$925 ,Now,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"1 Katra Lane Asheville , NC 28805","1 Katra Ln, Asheville, NC, United States of America",1.0,Katra Ln,,North Carolina,Asheville,,35.616968,-82.478006,,,"$1,425 ",11/1/2024,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"38 Lone Coyote Ridge Unit A Fletcher , NC 28732","38 Lone Coyote Ridge, Fletcher, NC, United States of America",38.0,Lone Coyote Ridge,,North Carolina,Fletcher,,35.519673,-82.435008,,,"$2,600 ",11/1/2024,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"135 Broad St. Unit 2 Asheville , NC 28801","135 Broad Street, Asheville, NC 28801, United States of America",135.0,Broad Street,28801,North Carolina,Asheville,Buncombe County,35.6040593,-82.5474166,,,"$2,400 ",Now,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"135 Broad St. Unit 3 Asheville , NC 28801","135 Broad Street, Asheville, NC 28801, United States of America",135.0,Broad Street,28801,North Carolina,Asheville,Buncombe County,35.6040593,-82.5474166,,,"$1,795 ",Now,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"46 Spicewood Rd. Unit B Weaverville , NC 28787","Spicewood Rd, Weaverville, NC, United States of America",,Spicewood Rd,,North Carolina,Weaverville,,35.704084,-82.600465,,,"$1,795 ",Now,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"46 Spicewood Rd. Unit C Weaverville , NC 28787","Spicewood Rd, Weaverville, NC, United States of America",,Spicewood Rd,,North Carolina,Weaverville,,35.704084,-82.600465,,,"$2,200 ",Now,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"1020 Baldwin Commons Drive Arden , NC 28704","Baldwin Gap Rd, Arden, NC, United States of America",,Baldwin Gap Rd,,North Carolina,Arden,,35.479099,-82.589687,,,"$2,400 ",Now,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"329 Moutain Laurel Asheville , NC 28805","Laurel Ln, Asheville, NC, United States of America",,Laurel Ln,,North Carolina,Asheville,,35.58211,-82.513424,,,"$1,560 ",Now,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"223 Williams Rd Fletcher , NC 28732","Williams Rd, Fletcher, NC, United States of America",,Williams Rd,,North Carolina,Fletcher,,35.479519,-82.482222,,,"$1,200 ",11/5/2024,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"114 Shamrock Park Drive Landrum , SC 29356","114 Shamrock Park Drive, Landrum, Spartanburg County, SC 29356, United States of America",114.0,Shamrock Park Drive,29356,South Carolina,Landrum,Spartanburg County,35.1620725,-82.176161,,,"$1,750 ",Now,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"7 Sirenas Way Unit A Fletcher , NC 28732","Fletcher, North Carolina, United States of America",,,,North Carolina,Fletcher,,35.43067,-82.50123,,,"$1,725 ",Now,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"28 Edgemont Rd Unit 12 Asheville , NC 28801","28 Edgemont Road, Asheville, NC 28801, United States of America",28.0,Edgemont Road,28801,North Carolina,Asheville,Buncombe County,35.6130277,-82.5446201,,,"$1,825 ",Now,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"30 Edgemont Rd Unit 24 Asheville , NC 28801","30 Edgemont Road, Asheville, NC 28801, United States of America",30.0,Edgemont Road,28801,North Carolina,Asheville,Buncombe County,35.6130567,-82.5445597,,,"$1,425 ",Now,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"1451 Dana Rd Hendersonville , NC 28792","Dana Road, Hendersonville, NC 28792, United States of America",,Dana Road,28792,North Carolina,Hendersonville,Henderson County,35.328578,-82.439891,,,"$2,300 ",Now,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"131 W Chestnut St Unit B Asheville , NC 28801","West Chestnut Street, Asheville, NC 28801, United States of America",,West Chestnut Street,28801,North Carolina,Asheville,Buncombe County,35.6016246,-82.5606639,,,"$1,400 ",Now,Data processed successfully,10/24/2024 18:50
https://www.houseinorderpm.com/homes-for-rent,"9 Kenilworth Knolls Unit 217 Asheville , NC 28805","Kenilworth Knoll, Asheville, NC, United States of America",,Kenilworth Knoll,,North Carolina,Asheville,,35.589669,-82.529713,,,$850 ,Now,Data processed successfully,10/24/2024 18:50
https://www.tonsofrentals.com/asheville-homes-for-rent?&sort=amount%7Cdesc,"643 Clearview Drive, Hendersonville, NC 28792","643 Clearview Dr, Hendersonville, NC, United States of America",643.0,Clearview Dr,,North Carolina,Hendersonville,,35.301493,-82.422122,,,"$1,495/mo.",Immediately,Data processed successfully,10/24/2024 18:48
https://www.tonsofrentals.com/asheville-homes-for-rent?&sort=amount%7Cdesc,"3 Dadoo Drive, Asheville, NC 28806","Toad Dr, Asheville, NC, United States of America",,Toad Dr,,North Carolina,Asheville,,35.609271,-82.627488,,,"$1,995/mo.",Immediately,Data processed successfully,10/24/2024 18:48
https://www.tonsofrentals.com/asheville-homes-for-rent?&sort=amount%7Cdesc,"413 Pocono Court, Arden, NC 28704","413 Pocono Ct, Arden, NC, United States of America",413.0,Pocono Ct,,North Carolina,Arden,,35.452639,-82.571744,,,"$1,695/mo.",Immediately,Data processed successfully,10/24/2024 18:48
https://www.tonsofrentals.com/asheville-homes-for-rent?&sort=amount%7Cdesc,"33 Madeline Avenue, Asheville, NC 28806","33 Madeline Avenue, Asheville, NC 28806, United States of America",33.0,Madeline Avenue,28806,North Carolina,Asheville,Buncombe County,35.5745071,-82.6112624,,,"$2,295/mo.",Immediately,Data processed successfully,10/24/2024 18:48
https://www.tonsofrentals.com/asheville-homes-for-rent?&sort=amount%7Cdesc,"165 Wiltshire Circle, Fletcher, NC 28732","165 Wiltshire Circle, Fletcher, NC 28732, United States of America",165.0,Wiltshire Circle,28732,North Carolina,Fletcher,Henderson County,35.4401519,-82.5277846,,,"$2,195/mo.",Immediately,Data processed successfully,10/24/2024 18:48
https://www.tonsofrentals.com/asheville-homes-for-rent?&sort=amount%7Cdesc,"71 East Street, Asheville, NC 28803","71 East Street, Asheville, NC 28803, United States of America",71.0,East Street,28803,North Carolina,Asheville,Buncombe County,35.5701748,-82.5304959,,,"$2,195/mo.",Immediately,Data processed successfully,10/24/2024 18:48
