URL_Scrapped,Website_Address,Full_Address,Street_Number,Street_Name,Zipcode,State,City,County,Latitude,Longitude,Beds,Bath,Price,Available,Note,Timestamp
https://www.littlebearrentals.com/vacation-rentals.php,"Valley View Blairsville, GA 30512, U.S.A.","Valley Ln, Blairsville, GA, United States of America",,Valley Ln,,Georgia,Blairsville,,34.79994,-83.868094,,,$ 175.00,,Data processed successfully,2024-10-26 04:48:28
https://www.littlebearrentals.com/vacation-rentals.php,"What A View Hiawassee, GA, U.S.A.","White St, Hiawassee, GA, United States of America",,White St,,Georgia,Hiawassee,,34.956821,-83.75036,,,$ 150,,Data processed successfully,2024-10-26 04:48:28
https://www.mtnviewpm.com/availability,"1923 Dodds Ave, Chattanooga, TN 37404-5435","1923 Dodds Avenue, Ridgedale, Chattanooga, TN 37404, United States of America",1923,Dodds Avenue,37404,Tennessee,Chattanooga,Hamilton County,35.0178216,-85.2724386,3 beds,,"$1,650",Available NOW,Data processed successfully,2024-10-26 04:46:24
https://www.mtnviewpm.com/availability,"3407 Maple Creek Lane - Unit A , Chattanooga, TN 37411","Maple Creek Ln, Chattanooga, TN, United States of America",,Maple Creek Ln,,Tennessee,Chattanooga,,35.015299,-85.254953,1 bed,,"$1,150",Available NOW,Data processed successfully,2024-10-26 04:46:24
https://www.mtnviewpm.com/availability,"387 Alice Dr - Rear , Rear, Chattanooga, TN 37411-5071","Alice Dr, Chattanooga, TN, United States of America",,Alice Dr,,Tennessee,Chattanooga,,35.016991,-85.252771,1 bed,,"$1,150",Available NOW,Data processed successfully,2024-10-26 04:46:24
https://www.mtnviewpm.com/availability,"3203 Curtis St, Chattanooga, TN 37406-1817","3203 Curtis Street, Boyce, Chattanooga, TN 37406, United States of America",3203,Curtis Street,37406,Tennessee,Chattanooga,Hamilton County,35.0748056,-85.2505257,3 beds,,"$1,351",Available NOW,Data processed successfully,2024-10-26 04:46:24
https://www.mtnviewpm.com/availability,"628 Sylvan Dr, Chattanooga, TN 37411","628 Sylvan Drive, Ridgeside, Chattanooga, TN 37411, United States of America",628,Sylvan Drive,37411,Tennessee,Chattanooga,Hamilton County,35.035303,-85.2377238,3 beds,,"$1,600",Available NOW,Data processed successfully,2024-10-26 04:46:24
https://www.mtnviewpm.com/availability,"704 Salem Rd, Rossville, GA 30741-2137","704 Salem Road, Rossville, Walker County, GA 30741, United States of America",704,Salem Road,30741,Georgia,Rossville,Walker County,34.9628076,-85.3106962,2 beds,,"$1,200",Available NOW,Data processed successfully,2024-10-26 04:46:24
https://www.mtnviewpm.com/availability,"801 Bronson St, Rossville, GA 30741-1932","801 Bronson Street, Rossville, Walker County, GA 30741, United States of America",801,Bronson Street,30741,Georgia,Rossville,Walker County,34.975084,-85.287047,3 beds,,"$1,200",Available NOW,Data processed successfully,2024-10-26 04:46:24
https://www.mtnviewpm.com/availability,"371 Keller Road, Rossville, GA 30741","Keller Rd, Rossville, GA, United States of America",,Keller Rd,,Georgia,Rossville,,34.898303,-85.313353,2 beds,,$994,Available NOW,Data processed successfully,2024-10-26 04:46:24
https://www.mtnviewpm.com/availability,"6920 Sandy Cove Dr, Harrison, TN 37341-9443","6920 Sandy Cove Dr, Harrison, TN, United States of America",6920,Sandy Cove Dr,,Tennessee,Harrison,,35.136884,-85.110489,3 beds,,"$2,375",Available 11/01/2024,Data processed successfully,2024-10-26 04:46:24
https://www.mtnviewpm.com/availability,"2902 Dodson Ave, Chattanooga, TN 37406-1830","2902 Dodson Avenue, East Chattanooga, Chattanooga, TN 37406, United States of America",2902,Dodson Avenue,37406,Tennessee,Chattanooga,Hamilton County,35.0708598,-85.2507693,4 beds,,"$1,550",Available 11/01/2024,Data processed successfully,2024-10-26 04:46:24
https://www.mtnviewpm.com/availability,"6528 Shirley Pond Rd, Harrison, TN 37341-6996","6528 Shirley Pond Rd, Harrison, TN, United States of America",6528,Shirley Pond Rd,,Tennessee,Harrison,,35.177248,-85.093949,4 beds,,"$1,729",Available NOW,Data processed successfully,2024-10-26 04:46:24
https://www.mtnviewpm.com/availability,"8504 Oak View Dr, Chattanooga, TN 37421","8504 Oak View Drive, Irwin Hills, Chattanooga, TN 37421, United States of America",8504,Oak View Drive,37421,Tennessee,Chattanooga,Hamilton County,34.9960944,-85.1416343,3 beds,,"$2,185",Available NOW,Data processed successfully,2024-10-26 04:46:24
https://www.mtnviewpm.com/availability,"2719 Folts Dr, Chattanooga, TN 37415-6127","2719 Folts Drive, Stuart Heights, Chattanooga, TN 37415, United States of America",2719,Folts Drive,37415,Tennessee,Chattanooga,Hamilton County,35.0918916,-85.287628,2 beds,,"$1,200",Available NOW,Data processed successfully,2024-10-26 04:46:24
https://www.mtnviewpm.com/availability,"2145 Hamill Rd, Hixson, TN 37343-4028","2145 Hamill Road, Hamillville, Chattanooga, TN 37343, United States of America",2145,Hamill Road,37343,Tennessee,Chattanooga,Hamilton County,35.1239296,-85.2352385,,,"$2,275",Available NOW,Data processed successfully,2024-10-26 04:46:24
https://www.copepm.com/rentalproperties,177 Seneca Creek Rd. Seneca,"177 Seneca Creek Road, New Ebenezer, West Seneca, NY 14224, United States of America",177,Seneca Creek Road,14224,New York,Town of West Seneca,Erie County,42.8510341,-78.7476494,2,,"$1,200.00",,Data processed successfully,2024-10-26 04:45:37
https://www.copepm.com/rentalproperties,240 W. Reedy Fork Rd. Seneca,"Seneca, South Carolina, United States of America",,,,South Carolina,Seneca,Oconee County,34.68566,-82.9532,3,,"$1,400.00",,Data processed successfully,2024-10-26 04:45:37
https://www.copepm.com/rentalproperties,2635 Ashley Oaks Ct. Seneca,"Seneca, South Carolina, United States of America",,,,South Carolina,Seneca,Oconee County,34.68566,-82.9532,3,,"$1,900.00",,Data processed successfully,2024-10-26 04:45:37
https://www.copepm.com/rentalproperties,"210 Charleston Ave., Clemson","210 Charleston Avenue, Calhoun, Clemson, SC 29631, United States of America",210,Charleston Avenue,29631,South Carolina,Clemson,Pickens County,34.6981945,-82.8264439,2,,"$1,000.00",,Data processed successfully,2024-10-26 04:45:37
https://www.copepm.com/rentalproperties,"186 Heather Drive, Central","186 Heather Hill Drive, The Reserve, Central, SC 29630, United States of America",186,Heather Hill Drive,29630,South Carolina,Central,Pickens County,34.7078611,-82.7948211,3,,"$1,600.00",,Data processed successfully,2024-10-26 04:45:37
https://www.copepm.com/rentalproperties,205 Utica Bend Ct. Seneca,"Seneca, South Carolina, United States of America",,,,South Carolina,Seneca,Oconee County,34.68566,-82.9532,3,,"$1,875.00",,Data processed successfully,2024-10-26 04:45:37
https://www.copepm.com/rentalproperties,"220 Julie Ln A, Seneca","Seneca, South Carolina, United States of America",,,,South Carolina,Seneca,Oconee County,34.68566,-82.9532,2,,$800.00,,Data processed successfully,2024-10-26 04:45:37
https://highlandspropertymanagement.org/properties/,"LEASED – ADDRESS ON FILE, Johnson City","Johnson City, Tennessee, United States of America",,,,Tennessee,Johnson City,Carter County,36.31344,-82.35347,3,,"$3,500/Monthly",Leased,Data processed successfully,2024-10-26 04:44:39
https://highlandspropertymanagement.org/properties/,"LEASED – ADDRESS ON FILE, JONESBOROUGH","Jonesborough, Tennessee, United States of America",,,,Tennessee,Jonesborough,Washington County,36.29427,-82.47348,3,,"$3,350/Monthly",Leased,Data processed successfully,2024-10-26 04:44:39
https://highlandspropertymanagement.org/properties/,"206 2nd Street, Erwin, TN, USA","206 2nd Street, Hulan Hollow, Erwin, TN 37650, United States of America",206,2nd Street,37650,Tennessee,Erwin,Unicoi County,36.1473045,-82.4138749,4,,"$3,000/Monthly",Leased,Data processed successfully,2024-10-26 04:44:39
https://highlandspropertymanagement.org/properties/,"LEASED – ADDRESS ON FILE, Johnson City","Johnson City, Tennessee, United States of America",,,,Tennessee,Johnson City,Carter County,36.31344,-82.35347,4,,"$3,000/Monthly",Leased,Data processed successfully,2024-10-26 04:44:39
https://highlandspropertymanagement.org/properties/,"693 Barley Loop, Jonesborough","Jonesborough, Tennessee, United States of America",,,,Tennessee,Jonesborough,Washington County,36.29427,-82.47348,3,,"$2,750/Monthly",Leased,Data processed successfully,2024-10-26 04:44:39
https://highlandspropertymanagement.org/properties/,"LEASED – ADDRESS ON FILE, JONESBOROUGH","Jonesborough, Tennessee, United States of America",,,,Tennessee,Jonesborough,Washington County,36.29427,-82.47348,3,,"$2,450/Monthly",Leased,Data processed successfully,2024-10-26 04:44:39
https://highlandspropertymanagement.org/properties/,"LEASED – ADDRESS ON FILE, JOHNSON CITY","Johnson City, Tennessee, United States of America",,,,Tennessee,Johnson City,Carter County,36.31344,-82.35347,2,,"$2,400/Monthly",Leased,Data processed successfully,2024-10-26 04:44:39
https://highlandspropertymanagement.org/properties/,"LEASED – ADDRESS ON FILE, JONESBOROUGH","Jonesborough, Tennessee, United States of America",,,,Tennessee,Jonesborough,Washington County,36.29427,-82.47348,3,,"$2,350/Monthly",Leased,Data processed successfully,2024-10-26 04:44:39
https://highlandspropertymanagement.org/properties/,"409 BOWMAN AVENUE, JONESBOROUGH","409 Bowman Avenue, Jonesborough, TN 37659, United States of America",409,Bowman Avenue,37659,Tennessee,Jonesborough,Washington County,36.2886202,-82.4735719,3,,"$2,300/Monthly",Available in January!,Data processed successfully,2024-10-26 04:44:39
https://highlandspropertymanagement.org/properties/,"LEASED – ADDRESS ON FILE, GRAY","Gray, Georgia, United States of America",,,,Georgia,Gray,Jones County,33.00958,-83.53378,3,,"$2,300/Monthly",Leased,Data processed successfully,2024-10-26 04:44:39
https://highlandspropertymanagement.org/properties/,"LEASED – ADDRESS ON FILE, JOHNSON CITY","Johnson City, Tennessee, United States of America",,,,Tennessee,Johnson City,Carter County,36.31344,-82.35347,3,,"$2,200/Monthly",Leased,Data processed successfully,2024-10-26 04:44:39
https://highlandspropertymanagement.org/properties/,"LEASED – ADDRESS ON FILE, JOHNSON CITY","Johnson City, Tennessee, United States of America",,,,Tennessee,Johnson City,Carter County,36.31344,-82.35347,3,,"$2,150/Monthly",Leased,Data processed successfully,2024-10-26 04:44:39
https://highlandspropertymanagement.org/properties/,"212 Cambridge Grove Way, Jonesborough","Jonesborough, Tennessee, United States of America",,,,Tennessee,Jonesborough,Washington County,36.29427,-82.47348,4,,"$2,100/Monthly",Available in December!,Data processed successfully,2024-10-26 04:44:39
https://highlandspropertymanagement.org/properties/,"LEASED – ADDRESS ON FILE, KINGSPORT","Kingsport, Tennessee, United States of America",,,,Tennessee,Kingsport,Hawkins County,36.54843,-82.56182,3,,"$2,100/Monthly",Leased,Data processed successfully,2024-10-26 04:44:39
https://highlandspropertymanagement.org/properties/,"LEASED – ADDRESS ON FILE, JOHNSON CITY","Johnson City, Tennessee, United States of America",,,,Tennessee,Johnson City,Carter County,36.31344,-82.35347,3,,"$2,100/Monthly",Leased,Data processed successfully,2024-10-26 04:44:39
https://highlandspropertymanagement.org/properties/,"LEASED – ADDRESS ON FILE, JONESBOROUGH","Jonesborough, Tennessee, United States of America",,,,Tennessee,Jonesborough,Washington County,36.29427,-82.47348,3,,"$2,000/Monthly",Leased,Data processed successfully,2024-10-26 04:44:39
https://highlandspropertymanagement.org/properties/,"LEASED – ADDRESS ON FILE, ELIZABETHTON","Elizabethton, Tennessee, United States of America",,,,Tennessee,Elizabethton,Carter County,36.34872,-82.21069,3,,"$2,000/Monthly",Leased,Data processed successfully,2024-10-26 04:44:39
https://avantstay.com/600046/asheville/modern-escape?adults=1/destinations/asheville,,,,,,,,,,,7,,,,Data processed successfully,2024-10-26 04:44:30
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"139 Hollen Lane Mooresville , NC 28117","139 Hollen Ln, Mooresville, NC, United States of America",139,Hollen Ln,,North Carolina,Mooresville,,35.540541,-80.882674,10,,"$21,999,900",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"19125 Peninsula Point Drive Cornelius , NC 28031","19125 Peninsula Point Drive, Cornelius, NC 28031, United States of America",19125,Peninsula Point Drive,28031,North Carolina,Cornelius,Mecklenburg County,35.4750406,-80.9234496,6,,"$18,895,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"18019 Harbor Light Boulevard Cornelius , NC 28031","18019 Harbor Light Boulevard, Cornelius, NC 28031, United States of America",18019,Harbor Light Boulevard,28031,North Carolina,Cornelius,Mecklenburg County,35.4635131,-80.9401677,6,,"$16,000,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"14051 Island Drive Huntersville , NC 28078","14051 Island Drive, Huntersville, NC 28078, United States of America",14051,Island Drive,28078,North Carolina,Huntersville,Mecklenburg County,35.4342381,-80.9342367,5,,"$15,000,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"124 Wellcraft Court Mooresville , NC 28117","124 Wellcraft Court, Mooresville, NC 28117, United States of America",124,Wellcraft Court,28117,North Carolina,Mooresville,Iredell County,35.5118193,-80.9181254,6,,"$13,800,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"16921 Jetton Road Cornelius , NC 28031","16921 Jetton Road, Cornelius, NC 28031, United States of America",16921,Jetton Road,28031,North Carolina,Cornelius,Mecklenburg County,35.470774,-80.9301244,7,,"$10,200,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"173 Rehoboth Lane Mooresville , NC 28117","173 Rehoboth Lane, Mooresville, NC 28117, United States of America",173,Rehoboth Lane,28117,North Carolina,Mooresville,Iredell County,35.5283667,-80.9329563,5,,"$9,000,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"17028 Island View Drive Cornelius , NC 28031","17028 Island View Drive, Cornelius, NC 28031, United States of America",17028,Island View Drive,28031,North Carolina,Cornelius,Mecklenburg County,35.4469085,-80.9049722,5,,"$8,295,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"18000 Whispering Oaks Drive Cornelius , NC 28031","18000 Whispering Oaks Drive, Cornelius, NC 28031, United States of America",18000,Whispering Oaks Drive,28031,North Carolina,Cornelius,Mecklenburg County,35.457798,-80.900111,6,,"$8,000,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"148 Lightship Drive Mooresville , NC 28117","148 Lightship Drive, Mooresville, NC 28117, United States of America",148,Lightship Drive,28117,North Carolina,Mooresville,Iredell County,35.5223911,-80.9325548,4,,"$7,995,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"126 Saylors Watch Lane Mooresville , NC 28117","Sailers Dr, Shelby, NC, United States of America",,Sailers Dr,,North Carolina,Shelby,,35.311679,-81.657442,6,,"$7,995,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"21437 Country Club Drive Cornelius , NC 28031","21437 Country Club Drive, Cornelius, NC 28031, United States of America",21437,Country Club Drive,28031,North Carolina,Cornelius,Mecklenburg County,35.5035522,-80.8855896,6,,"$7,950,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"155 Union Chapel Drive Mooresville , NC 28117","155 Union Chapel Drive, Mooresville, NC 28117, United States of America",155,Union Chapel Drive,28117,North Carolina,Mooresville,Iredell County,35.5346956,-80.9284183,4,,"$7,950,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"8405 Ranger Island Marina Road Denver , NC 28037","Ranger Island Marina Rd, Denver, NC, United States of America",,Ranger Island Marina Rd,,North Carolina,Denver,,35.477366,-80.956941,5,,"$7,500,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"2477 Peninsula Shores Court Denver , NC 28037","2477 Peninsula Shores Ct, Denver, NC, United States of America",2477,Peninsula Shores Ct,,North Carolina,Denver,,35.485817,-80.954667,5,,"$7,200,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"406 Morrison Farm Road Troutman , NC 28166","Morrison Farm Rd, Troutman, NC, United States of America",,Morrison Farm Rd,,North Carolina,Troutman,,35.654507,-80.922383,5,,"$6,999,999",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"4516 Slanting Bridge Road Sherrills Ford , NC 28673","Slanting Bridge Road, Sherrills Ford, Catawba County, NC 28673, United States of America",,Slanting Bridge Road,28673,North Carolina,Sherrills Ford,Catawba County,35.583256,-80.991181,3,,"$6,885,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"8397 Ranger Island Marina Road Denver , NC 28037","Ranger Island Marina Rd, Denver, NC, United States of America",,Ranger Island Marina Rd,,North Carolina,Denver,,35.477362,-80.957101,7,,"$6,500,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"132 Rollingwood Lane Mooresville , NC 28117","132 Rollingwood Lane, Mooresville, NC 28117, United States of America",132,Rollingwood Lane,28117,North Carolina,Mooresville,Iredell County,35.544223,-80.9498156,4,,"$6,499,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"19004 Double Eagle Drive Cornelius , NC 28031","19004 Double Eagle Drive, Cornelius, NC 28031, United States of America",19004,Double Eagle Drive,28031,North Carolina,Cornelius,Mecklenburg County,35.4696052,-80.9079768,5,,"$5,995,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"108 Sail High Court Mooresville , NC 28117","108 Sail High Court, Mooresville, NC 28117, United States of America",108,Sail High Court,28117,North Carolina,Mooresville,Iredell County,35.5180979,-80.8683389,5,,"$5,950,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"166 Iron Gate Circle Mooresville , NC 28117","166 Iron Gate Circle, Mooresville, NC 28117, United States of America",166,Iron Gate Circle,28117,North Carolina,Mooresville,Iredell County,35.5368473,-80.877764,5,,"$5,950,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"18032 Nantz Road Cornelius , NC 28031","18032 Nantz Road, Cornelius, NC 28031, United States of America",18032,Nantz Road,28031,North Carolina,Cornelius,Mecklenburg County,35.4587929,-80.9009203,5,,"$5,580,000",Active,Data processed successfully,2024-10-26 04:43:42
https://lakenormanwaterfrontrealestate.com/huntersville-property-management/properties,"3446 Governors Island Drive Denver , NC 28037","3446 Governors Island Dr, Denver, NC, United States of America",3446,Governors Island Dr,,North Carolina,Denver,,35.499108,-80.968884,5,,"$4,695,000",Active,Data processed successfully,2024-10-26 04:43:42
https://www.arbellatn.com/rental-properties/,"370 Erwin Hwy Apt 2
Greeneville , TN 37745-0925","370 Erwin Highway, College View, Greeneville, TN 37745, United States of America",370,Erwin Highway,37745,Tennessee,Greeneville,Greene County,36.1767736,-82.7691816,2,,"$1,100",Now,Data processed successfully,2024-10-26 04:43:07
https://www.arbellatn.com/rental-properties/,"1306 Windsor Ave Apt A
Bristol , TN 37620-2674","1306 Windsor Avenue, Sugarville, Bristol, TN 37620, United States of America",1306,Windsor Avenue,37620,Tennessee,Bristol,Sullivan County,36.5912703,-82.1967965,2,,$950,Now,Data processed successfully,2024-10-26 04:43:07
https://www.arbellatn.com/rental-properties/,"1302 Windsor Ave Apt A
Bristol , TN 37620-2668","1302 Windsor Avenue, Sugarville, Bristol, TN 37620, United States of America",1302,Windsor Avenue,37620,Tennessee,Bristol,Sullivan County,36.591269,-82.1967276,2,,"$1,050",Now,Data processed successfully,2024-10-26 04:43:07
https://www.arbellatn.com/rental-properties/,"2390 W Allens Bridge Rd Apt 2
Greeneville , TN 37743-8361","W Allens Bridge Rd, Greeneville, TN, United States of America",,W Allens Bridge Rd,,Tennessee,Greeneville,,36.064901,-82.905962,2,,"$1,400",Now,Data processed successfully,2024-10-26 04:43:07
https://www.arbellatn.com/rental-properties/,"104 Cambridgeshire Ct
Johnson City , TN 37615-4633","Cambridgeshire Ct, Johnson City, TN, United States of America",,Cambridgeshire Ct,,Tennessee,Johnson City,,36.380939,-82.408456,2,,"$1,200",11/1/2024,Data processed successfully,2024-10-26 04:43:07
https://www.arbellatn.com/rental-properties/,"107 Angeline Dr
Johnson City , TN 37615-2864","Angeline Dr, Johnson City, TN, United States of America",,Angeline Dr,,Tennessee,Johnson City,,36.431505,-82.412516,2,,$850,Now,Data processed successfully,2024-10-26 04:43:07
https://www.arbellatn.com/rental-properties/,"1266 Georgia Ave Unit 1
Bristol , TN 37620-4041","1266 Georgia Avenue, Fairmount, Bristol, TN 37620, United States of America",1266,Georgia Avenue,37620,Tennessee,Bristol,Sullivan County,36.581753,-82.164233,1,,$850,Now,Data processed successfully,2024-10-26 04:43:07
https://www.arbellatn.com/rental-properties/,"1404 Bloomingdale Rd B8
Kingsport , TN 37660-2669","Bloomingdale Rd, Kingsport, TN, United States of America",,Bloomingdale Rd,,Tennessee,Kingsport,,36.568846,-82.535276,2,,"$1,500",Now,Data processed successfully,2024-10-26 04:43:07
https://www.arbellatn.com/rental-properties/,"1510 Linden Ave
Johnson City , TN 37601-7328","Linden Ave, Johnson City, TN, United States of America",,Linden Ave,,Tennessee,Johnson City,,36.309701,-82.341083,3,,"$1,500",Now,Data processed successfully,2024-10-26 04:43:07
https://www.arbellatn.com/rental-properties/,"329 Ridgefields Rd
Kingsport , TN 37660-3434","329 Ridgefields Road, Kingsport, TN 37660, United States of America",329,Ridgefields Road,37660,Tennessee,Kingsport,Sullivan County,36.5479216,-82.5920334,3,,"$1,500",Now,Data processed successfully,2024-10-26 04:43:07
https://www.arbellatn.com/rental-properties/,"1330 Windsor Ave Apt B
Bristol , TN 37620-2676","1330 Windsor Avenue, Sugarville, Bristol, TN 37620, United States of America",1330,Windsor Avenue,37620,Tennessee,Bristol,Sullivan County,36.5912776,-82.1972095,2,,"$1,400",Now,Data processed successfully,2024-10-26 04:43:07
https://www.arbellatn.com/rental-properties/,"1733 Blakewood Ct
Kingsport , TN 37660-6427","1733 Blakewood Court, Kingsport, TN 37660, United States of America",1733,Blakewood Court,37660,Tennessee,Kingsport,Sullivan County,36.5427694,-82.5853864,2,,"$1,778",Now,Data processed successfully,2024-10-26 04:43:07
https://www.arbellatn.com/rental-properties/,"499 Nicholas St SE Apt A2
Abingdon , VA 24210-3420","499 Nicholas Street Southeast, Abingdon, VA 24210, United States of America",499,Nicholas Street Southeast,24210,Virginia,Abingdon,Washington County,36.711646,-81.958577,2,,$950,10/29/2024,Data processed successfully,2024-10-26 04:43:07
https://www.arbellatn.com/rental-properties/,"499 Nicholas St SE Apt A1
Abingdon , VA 24210-3420","499 Nicholas Street Southeast, Abingdon, VA 24210, United States of America",499,Nicholas Street Southeast,24210,Virginia,Abingdon,Washington County,36.711646,-81.958577,2,,$950,10/29/2024,Data processed successfully,2024-10-26 04:43:07
https://www.ironcreek.org/availability,"15 Alice Clement Lane, Asheville, NC 28803","Clement Dr, Asheville, NC, United States of America",,Clement Dr,,North Carolina,Asheville,,35.610704,-82.50657,3 beds,,"$2,195",Available NOW,Data processed successfully,2024-10-26 04:41:24
https://www.ironcreek.org/availability,"106 Estes Court, Asheville, NC 28806","106 Estes Court, Asheville, NC 28806, United States of America",106,Estes Court,28806,North Carolina,Asheville,Buncombe County,35.5719939,-82.5995172,3 beds,,"$2,695",Available NOW,Data processed successfully,2024-10-26 04:41:24
https://www.ironcreek.org/availability,"73 E. Cascade Street, Arden, NC 28704","Cascade St, Mars Hill, NC, United States of America",,Cascade St,,North Carolina,Mars Hill,,35.826642,-82.558627,2 beds,,"$2,095",Available NOW,Data processed successfully,2024-10-26 04:41:24
https://www.ironcreek.org/availability,"21 Tamerlane Way, Leicester, NC 28748","21 Tamerlane Way, Leicester, NC, United States of America",21,Tamerlane Way,,North Carolina,Leicester,,35.666916,-82.681114,3 beds,,"$3,450",Available NOW,Data processed successfully,2024-10-26 04:41:24
https://www.ironcreek.org/availability,"26 Murdock Ave, Asheville, NC 28801","26 Murdock Avenue, Asheville, NC 28801, United States of America",26,Murdock Avenue,28801,North Carolina,Asheville,Buncombe County,35.6079318,-82.5480236,2 beds,,"$2,195",Available NOW,Data processed successfully,2024-10-26 04:41:24
https://www.ironcreek.org/availability,"20 Brookdale Road - A-3, Asheville, NC 28804","Brookdale Rd, Asheville, NC, United States of America",,Brookdale Rd,,North Carolina,Asheville,,35.633653,-82.578368,2 beds,,"$1,495",Available NOW,Data processed successfully,2024-10-26 04:41:24
https://www.ironcreek.org/availability,"59 Johnston Boulevard, Asheville, NC 28806","59 Johnston Boulevard, Asheville, NC 28806, United States of America",59,Johnston Boulevard,28806,North Carolina,Asheville,Buncombe County,35.5891981,-82.6237063,3 beds,,"$2,300",Available NOW,Data processed successfully,2024-10-26 04:41:24
https://www.northgeorgiavacationrentalmanagement.com/blue-ridge-vacation-rentals,"Blue Ridge, GA, US","Blue Ridge, Fannin County, Georgia, United States of America",,,,Georgia,Blue Ridge,Fannin County,34.863972,-84.324087,5,,$248 per night,,Data processed successfully,2024-10-26 04:41:11
https://www.northgeorgiavacationrentalmanagement.com/blue-ridge-vacation-rentals,"Ellijay, GA, US","Ellijay, Gilmer County, GA 30540, United States of America",,,30540,Georgia,Ellijay,Gilmer County,34.6950278,-84.4827394,1,,$84 per night,,Data processed successfully,2024-10-26 04:41:11
https://www.northgeorgiavacationrentalmanagement.com/blue-ridge-vacation-rentals,"Morganton, GA, US","Morganton, Fannin County, Georgia, United States of America",,,,Georgia,Morganton,Fannin County,34.8755802,-84.2441114,4,,$189 per night,,Data processed successfully,2024-10-26 04:41:11
https://www.northgeorgiavacationrentalmanagement.com/blue-ridge-vacation-rentals,"Morganton, GA, US","Morganton, Fannin County, Georgia, United States of America",,,,Georgia,Morganton,Fannin County,34.8755802,-84.2441114,6,,$199 per night,,Data processed successfully,2024-10-26 04:41:11
https://www.northgeorgiavacationrentalmanagement.com/blue-ridge-vacation-rentals,"McCaysville, GA, US","McCaysville, Fannin County, Georgia, United States of America",,,,Georgia,McCaysville,Fannin County,34.9861914,-84.3713117,5,,$165 per night,,Data processed successfully,2024-10-26 04:41:11
https://www.northgeorgiavacationrentalmanagement.com/blue-ridge-vacation-rentals,"Mineral Bluff, GA, US","Mineral Bluff, Fannin County, GA 30559, United States of America",,,30559,Georgia,,Fannin County,34.9146028,-84.2769916,4,,$178 per night,,Data processed successfully,2024-10-26 04:41:11
https://www.northgeorgiavacationrentalmanagement.com/blue-ridge-vacation-rentals,"Blue Ridge, GA, US","Blue Ridge, Fannin County, Georgia, United States of America",,,,Georgia,Blue Ridge,Fannin County,34.863972,-84.324087,4,,$268 per night,,Data processed successfully,2024-10-26 04:41:11
https://www.northgeorgiavacationrentalmanagement.com/blue-ridge-vacation-rentals,"Blairsville, GA, US","Blairsville, Union County, Georgia, United States of America",,,,Georgia,Blairsville,Union County,34.8759067,-83.958371,5,,$271 per night,,Data processed successfully,2024-10-26 04:41:11
